"Target value","Lower bound","Upper bound","Sector value","Target name","Row name","Measure name","Source code","Section name","Row value"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Connecticut"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Delaware"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","District of Columbia"
196.39164,88.47,304.31,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Florida"
173.931436,121.03,226.83,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Georgia"
329.382875,175.44,483.33,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Hawaii"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Idaho"
542.183168,439.53,644.84,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Illinois"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Indiana"
451.295449,389.51,513.08,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Iowa"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Kansas"
229.644788,189.49,269.8,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Kentucky"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Louisiana"
538.197081,354.02,722.37,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Maine"
160.956974,120.83,201.09,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Maryland"
503.682743,345.33,662.03,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Massachusetts"
457.273857,308.14,606.4,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Michigan"
243.978913,182.5,305.46,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Minnesota"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Mississippi"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Missouri"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Montana"
421.450499,298.13,544.77,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Nebraska"
74.893072,10.07,139.72,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Nevada"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","New Hampshire"
190.494095,137.98,243.01,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","New Jersey"
206.88951,155.08,258.7,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","New Mexico"
467.847526,323.42,612.27,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","New York"
226.615237,174.6,278.63,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","North Carolina"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","North Dakota"
459.84133,383.57,536.11,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Ohio"
215.264635,129.86,300.67,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Oklahoma"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Oregon"
353.588499,239.67,467.51,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Pennsylvania"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Rhode Island"
191.454874,109.47,273.44,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","South Carolina"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","South Dakota"
107.704797,87.1,128.31,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Tennessee"
185.207227,141.26,229.15,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Texas"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Utah"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Vermont"
273.775904,142.09,405.46,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Virginia"
221.792899,180.11,263.48,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Washington"
190.138574,135.1,245.18,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","West Virginia"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Wisconsin"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Wyoming"
NA,NA,NA,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Puerto Rico"
108.901776,97.28,120.53,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Total"
93.450274,65.96,120.94,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Alabama"
NA,NA,NA,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Alaska"
55.490861,16.92,94.06,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Arizona"
78.781995,34.46,123.11,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Arkansas"
83.060199,56.28,109.84,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","California"
112.977084,-36.08,262.03,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Colorado"
63.365917,32.37,94.36,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Connecticut"
NA,NA,NA,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Delaware"
NA,NA,NA,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","District of Columbia"
43.324305,-4.96,91.61,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Florida"
46.321201,15.79,76.85,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Georgia"
56.658396,19.27,94.05,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Hawaii"
NA,NA,NA,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Idaho"
147.355551,88.94,205.77,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Illinois"
54.951819,28.55,81.35,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Indiana"
354.920325,235.83,474.01,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Iowa"
NA,NA,NA,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Kansas"
81.92557,47.99,115.86,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Kentucky"
NA,NA,NA,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Louisiana"
49.912961,6.07,93.76,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Maine"
65.770339,3.3,128.24,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Maryland"
171.05811,104.04,238.07,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Massachusetts"
189.573163,93.88,285.27,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Michigan"
152.023698,80.53,223.52,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Minnesota"
84.645084,45.96,123.33,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Mississippi"
NA,NA,NA,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Missouri"
NA,NA,NA,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Montana"
135.707526,74.71,196.7,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Nebraska"
NA,NA,NA,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Nevada"
NA,NA,NA,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","New Hampshire"
58.663217,39.33,77.99,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","New Jersey"
105.837648,12.64,199.04,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","New Mexico"
210.185891,143,277.37,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","New York"
74.826787,45.93,103.72,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","North Carolina"
NA,NA,NA,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","North Dakota"
176.123411,122.06,230.19,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Ohio"
68.277271,31.58,104.97,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Oklahoma"
NA,NA,NA,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Oregon"
151.742624,12.71,290.78,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Pennsylvania"
NA,NA,NA,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Rhode Island"
108.921211,-28,245.84,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","South Carolina"
NA,NA,NA,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","South Dakota"
52.362242,34.07,70.65,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Tennessee"
76.739088,46.21,107.27,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Texas"
NA,NA,NA,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Utah"
67.494429,26.77,108.22,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Vermont"
39.974986,4.21,75.74,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Virginia"
48.889501,25.73,72.05,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Washington"
66.983191,40.5,93.47,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","West Virginia"
NA,NA,NA,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Wisconsin"
NA,NA,NA,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Wyoming"
NA,NA,NA,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Puerto Rico"
247.286725,229.22,265.35,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Total"
NA,NA,NA,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Alabama"
NA,NA,NA,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Alaska"
316.911447,167.37,466.45,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Arizona"
152.317874,59.71,244.92,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Arkansas"
256.857434,153.12,360.6,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","California"
151.079845,86.4,215.76,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Colorado"
NA,NA,NA,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Connecticut"
NA,NA,NA,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Delaware"
NA,NA,NA,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","District of Columbia"
150.969957,106.74,195.2,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Florida"
123.056044,77.27,168.85,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Georgia"
179.138982,55.05,303.23,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Hawaii"
NA,NA,NA,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Idaho"
556.657282,454.74,658.58,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Illinois"
NA,NA,NA,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Indiana"
452.230088,356.9,547.56,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Iowa"
212.356492,117.76,306.95,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Kansas"
249.169615,190.27,308.07,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Institution State","Average","xlhyyh","A6 Averages","Kentucky"
